iteration,latency_ns,latency_ms,precision,threads,kernels
864,889434,0.889434,double,2,10
865,893794,0.893794,double,2,10
866,897192,0.897192,double,2,10
867,869045,0.869045,double,2,10
868,868270,0.86827,double,2,10
869,870486,0.870486,double,2,10
870,869697,0.869697,double,2,10
871,868965,0.868965,double,2,10
872,869308,0.869308,double,2,10
873,874007,0.874007,double,2,10
874,867996,0.867996,double,2,10
875,875113,0.875113,double,2,10
876,867401,0.867401,double,2,10
877,865265,0.865265,double,2,10
878,867325,0.867325,double,2,10
879,875679,0.875679,double,2,10
880,867748,0.867748,double,2,10
881,867469,0.867469,double,2,10
882,867708,0.867708,double,2,10
883,872270,0.87227,double,2,10
884,863846,0.863846,double,2,10
885,866385,0.866385,double,2,10
886,869630,0.86963,double,2,10
887,865647,0.865647,double,2,10
888,870203,0.870203,double,2,10
889,882904,0.882904,double,2,10
890,882858,0.882858,double,2,10
891,892329,0.892329,double,2,10
892,890910,0.89091,double,2,10
893,879717,0.879717,double,2,10
894,870003,0.870003,double,2,10
895,867984,0.867984,double,2,10
896,866321,0.866321,double,2,10
897,866869,0.866869,double,2,10
898,871546,0.871546,double,2,10
899,881052,0.881052,double,2,10
900,925068,0.925068,double,2,10
901,889469,0.889469,double,2,10
902,896724,0.896724,double,2,10
903,869421,0.869421,double,2,10
904,867325,0.867325,double,2,10
905,867835,0.867835,double,2,10
906,869826,0.869826,double,2,10
907,866087,0.866087,double,2,10
908,867367,0.867367,double,2,10
909,862466,0.862466,double,2,10
910,866686,0.866686,double,2,10
911,867606,0.867606,double,2,10
912,903754,0.903754,double,2,10
913,891280,0.89128,double,2,10
914,891014,0.891014,double,2,10
915,870326,0.870326,double,2,10
916,872143,0.872143,double,2,10
917,867413,0.867413,double,2,10
918,871224,0.871224,double,2,10
919,896778,0.896778,double,2,10
920,891259,0.891259,double,2,10
921,900325,0.900325,double,2,10
922,867709,0.867709,double,2,10
923,873252,0.873252,double,2,10
924,895546,0.895546,double,2,10
925,896852,0.896852,double,2,10
926,903978,0.903978,double,2,10
927,870520,0.87052,double,2,10
928,877432,0.877432,double,2,10
929,892761,0.892761,double,2,10
930,892447,0.892447,double,2,10
931,886456,0.886456,double,2,10
932,866422,0.866422,double,2,10
933,870682,0.870682,double,2,10
934,869171,0.869171,double,2,10
935,871333,0.871333,double,2,10
936,899913,0.899913,double,2,10
937,896682,0.896682,double,2,10
938,903718,0.903718,double,2,10
939,890479,0.890479,double,2,10
940,894755,0.894755,double,2,10
941,866380,0.86638,double,2,10
942,973184,0.973184,double,2,10
943,1034487,1.034487,double,2,10
944,874363,0.874363,double,2,10
945,866118,0.866118,double,2,10
946,865832,0.865832,double,2,10
947,870840,0.87084,double,2,10
948,868684,0.868684,double,2,10
949,865942,0.865942,double,2,10
950,867334,0.867334,double,2,10
951,882094,0.882094,double,2,10
952,871364,0.871364,double,2,10
953,1093945,1.093945,double,2,10
954,1222514,1.222514,double,2,10
955,1345886,1.345886,double,2,10
956,1203075,1.203075,double,2,10
957,1149961,1.149961,double,2,10
958,1080377,1.080377,double,2,10
959,908380,0.90838,double,2,10
960,1071640,1.07164,double,2,10
961,917847,0.917847,double,2,10
962,915932,0.915932,double,2,10
963,914287,0.914287,double,2,10
964,894875,0.894875,double,2,10
965,909915,0.909915,double,2,10
966,892482,0.892482,double,2,10
967,919292,0.919292,double,2,10
968,869703,0.869703,double,2,10
969,867552,0.867552,double,2,10
970,864962,0.864962,double,2,10
971,866730,0.86673,double,2,10
972,865740,0.86574,double,2,10
973,865620,0.86562,double,2,10
974,887076,0.887076,double,2,10
975,896962,0.896962,double,2,10
976,894716,0.894716,double,2,10
977,890496,0.890496,double,2,10
978,866094,0.866094,double,2,10
979,875653,0.875653,double,2,10
980,869871,0.869871,double,2,10
981,873335,0.873335,double,2,10
982,870186,0.870186,double,2,10
983,866303,0.866303,double,2,10
984,873363,0.873363,double,2,10
985,865627,0.865627,double,2,10
986,875973,0.875973,double,2,10
987,866325,0.866325,double,2,10
988,864767,0.864767,double,2,10
989,870990,0.87099,double,2,10
990,886010,0.88601,double,2,10
991,887415,0.887415,double,2,10
992,891243,0.891243,double,2,10
993,890385,0.890385,double,2,10
994,876858,0.876858,double,2,10
995,869661,0.869661,double,2,10
996,869152,0.869152,double,2,10
997,863605,0.863605,double,2,10
998,864800,0.8648,double,2,10
999,866530,0.86653,double,2,10
