iteration,latency_ns,latency_ms,precision,threads,kernels
636,1100517,1.100517,double,1,10
637,1101930,1.10193,double,1,10
638,1108176,1.108176,double,1,10
639,1101322,1.101322,double,1,10
640,1095773,1.095773,double,1,10
641,1096407,1.096407,double,1,10
642,1099263,1.099263,double,1,10
643,1096923,1.096923,double,1,10
644,1098436,1.098436,double,1,10
645,1097896,1.097896,double,1,10
646,1096504,1.096504,double,1,10
647,1101880,1.10188,double,1,10
648,1099131,1.099131,double,1,10
649,1103882,1.103882,double,1,10
650,1099584,1.099584,double,1,10
651,1095698,1.095698,double,1,10
652,1106530,1.10653,double,1,10
653,1119116,1.119116,double,1,10
654,1102457,1.102457,double,1,10
655,1105162,1.105162,double,1,10
656,1107648,1.107648,double,1,10
657,1105620,1.10562,double,1,10
658,1096447,1.096447,double,1,10
659,1096905,1.096905,double,1,10
660,1099404,1.099404,double,1,10
661,1105615,1.105615,double,1,10
662,1101330,1.10133,double,1,10
663,1096841,1.096841,double,1,10
664,1097996,1.097996,double,1,10
665,1100436,1.100436,double,1,10
666,1101931,1.101931,double,1,10
667,1096640,1.09664,double,1,10
668,1095664,1.095664,double,1,10
669,1099402,1.099402,double,1,10
670,1097900,1.0979,double,1,10
671,1099616,1.099616,double,1,10
672,1096899,1.096899,double,1,10
673,1099557,1.099557,double,1,10
674,1096973,1.096973,double,1,10
675,1102599,1.102599,double,1,10
676,1112801,1.112801,double,1,10
677,1110038,1.110038,double,1,10
678,1102412,1.102412,double,1,10
679,1096456,1.096456,double,1,10
680,1096743,1.096743,double,1,10
681,1098771,1.098771,double,1,10
682,1096411,1.096411,double,1,10
683,1096538,1.096538,double,1,10
684,1100386,1.100386,double,1,10
685,1097032,1.097032,double,1,10
686,1102239,1.102239,double,1,10
687,1095952,1.095952,double,1,10
688,1099691,1.099691,double,1,10
689,1105398,1.105398,double,1,10
690,1095796,1.095796,double,1,10
691,1108402,1.108402,double,1,10
692,1096226,1.096226,double,1,10
693,1101774,1.101774,double,1,10
694,1101040,1.10104,double,1,10
695,1097104,1.097104,double,1,10
696,1101204,1.101204,double,1,10
