iteration,latency_ns,latency_ms,precision,threads,kernels
358,628491,0.628491,single,1,10
359,625537,0.625537,single,1,10
360,622728,0.622728,single,1,10
361,625004,0.625004,single,1,10
362,634145,0.634145,single,1,10
363,621760,0.62176,single,1,10
364,626160,0.62616,single,1,10
365,622958,0.622958,single,1,10
366,625812,0.625812,single,1,10
367,636535,0.636535,single,1,10
368,622276,0.622276,single,1,10
369,625180,0.62518,single,1,10
370,624638,0.624638,single,1,10
371,622987,0.622987,single,1,10
372,629445,0.629445,single,1,10
373,623579,0.623579,single,1,10
374,621862,0.621862,single,1,10
375,624433,0.624433,single,1,10
376,621130,0.62113,single,1,10
377,627914,0.627914,single,1,10
378,624571,0.624571,single,1,10
379,623180,0.62318,single,1,10
380,624684,0.624684,single,1,10
381,626841,0.626841,single,1,10
382,622815,0.622815,single,1,10
383,625067,0.625067,single,1,10
384,621294,0.621294,single,1,10
385,627176,0.627176,single,1,10
386,625056,0.625056,single,1,10
387,623217,0.623217,single,1,10
388,632673,0.632673,single,1,10
389,628490,0.62849,single,1,10
390,622560,0.62256,single,1,10
391,624236,0.624236,single,1,10
392,622151,0.622151,single,1,10
393,628364,0.628364,single,1,10
394,625007,0.625007,single,1,10
395,623021,0.623021,single,1,10
396,624970,0.62497,single,1,10
397,627846,0.627846,single,1,10
398,622434,0.622434,single,1,10
399,624561,0.624561,single,1,10
400,622445,0.622445,single,1,10
401,623812,0.623812,single,1,10
402,627593,0.627593,single,1,10
403,622572,0.622572,single,1,10
404,625229,0.625229,single,1,10
405,624781,0.624781,single,1,10
406,628351,0.628351,single,1,10
407,630417,0.630417,single,1,10
408,622791,0.622791,single,1,10
409,625309,0.625309,single,1,10
410,626225,0.626225,single,1,10
411,622167,0.622167,single,1,10
412,635108,0.635108,single,1,10
413,626023,0.626023,single,1,10
414,622582,0.622582,single,1,10
415,629499,0.629499,single,1,10
416,623101,0.623101,single,1,10
417,623748,0.623748,single,1,10
418,627432,0.627432,single,1,10
419,621748,0.621748,single,1,10
420,624955,0.624955,single,1,10
421,633249,0.633249,single,1,10
422,623528,0.623528,single,1,10
423,624159,0.624159,single,1,10
424,622688,0.622688,single,1,10
425,623907,0.623907,single,1,10
426,627416,0.627416,single,1,10
427,622772,0.622772,single,1,10
428,623717,0.623717,single,1,10
429,625313,0.625313,single,1,10
430,622201,0.622201,single,1,10
431,627320,0.62732,single,1,10
432,622203,0.622203,single,1,10
433,623717,0.623717,single,1,10
434,624658,0.624658,single,1,10
435,621105,0.621105,single,1,10
436,627221,0.627221,single,1,10
437,625168,0.625168,single,1,10
438,621303,0.621303,single,1,10
439,625419,0.625419,single,1,10
440,621719,0.621719,single,1,10
441,628064,0.628064,single,1,10
442,624081,0.624081,single,1,10
443,626514,0.626514,single,1,10
444,630864,0.630864,single,1,10
445,625329,0.625329,single,1,10
446,622248,0.622248,single,1,10
447,624547,0.624547,single,1,10
448,621974,0.621974,single,1,10
449,628232,0.628232,single,1,10
450,625083,0.625083,single,1,10
451,621441,0.621441,single,1,10
452,640482,0.640482,single,1,10
453,649808,0.649808,single,1,10
454,622732,0.622732,single,1,10
455,630994,0.630994,single,1,10
456,626743,0.626743,single,1,10
457,622649,0.622649,single,1,10
458,625638,0.625638,single,1,10
459,622499,0.622499,single,1,10
460,627192,0.627192,single,1,10
461,624648,0.624648,single,1,10
462,622739,0.622739,single,1,10
463,627533,0.627533,single,1,10
464,625059,0.625059,single,1,10
465,623146,0.623146,single,1,10
466,627317,0.627317,single,1,10
467,621518,0.621518,single,1,10
468,625184,0.625184,single,1,10
469,632878,0.632878,single,1,10
470,622683,0.622683,single,1,10
471,625301,0.625301,single,1,10
472,624890,0.62489,single,1,10
473,623552,0.623552,single,1,10
474,629363,0.629363,single,1,10
475,622621,0.622621,single,1,10
476,625286,0.625286,single,1,10
477,624682,0.624682,single,1,10
478,622014,0.622014,single,1,10
479,629044,0.629044,single,1,10
480,624070,0.62407,single,1,10
481,622740,0.62274,single,1,10
482,634792,0.634792,single,1,10
483,621970,0.62197,single,1,10
484,626196,0.626196,single,1,10
485,628737,0.628737,single,1,10
486,622365,0.622365,single,1,10
487,635128,0.635128,single,1,10
488,625704,0.625704,single,1,10
489,621543,0.621543,single,1,10
490,623857,0.623857,single,1,10
491,622222,0.622222,single,1,10
492,623536,0.623536,single,1,10
493,628923,0.628923,single,1,10
494,623407,0.623407,single,1,10
495,623738,0.623738,single,1,10
496,626842,0.626842,single,1,10
497,621984,0.621984,single,1,10
498,624616,0.624616,single,1,10
499,622019,0.622019,single,1,10
500,630959,0.630959,single,1,10
501,630414,0.630414,single,1,10
502,621979,0.621979,single,1,10
503,624279,0.624279,single,1,10
504,624548,0.624548,single,1,10
505,627120,0.62712,single,1,10
506,631357,0.631357,single,1,10
507,628066,0.628066,single,1,10
508,635075,0.635075,single,1,10
509,634883,0.634883,single,1,10
510,622179,0.622179,single,1,10
511,632236,0.632236,single,1,10
512,630799,0.630799,single,1,10
513,622371,0.622371,single,1,10
514,625039,0.625039,single,1,10
515,628882,0.628882,single,1,10
516,634204,0.634204,single,1,10
517,626855,0.626855,single,1,10
518,622149,0.622149,single,1,10
519,629962,0.629962,single,1,10
520,624590,0.62459,single,1,10
521,627195,0.627195,single,1,10
522,630123,0.630123,single,1,10
523,624893,0.624893,single,1,10
524,622184,0.622184,single,1,10
525,623403,0.623403,single,1,10
526,622505,0.622505,single,1,10
527,627518,0.627518,single,1,10
528,625385,0.625385,single,1,10
529,622220,0.62222,single,1,10
530,626869,0.626869,single,1,10
531,624752,0.624752,single,1,10
532,622655,0.622655,single,1,10
533,624486,0.624486,single,1,10
534,622017,0.622017,single,1,10
535,627369,0.627369,single,1,10
536,625722,0.625722,single,1,10
537,621755,0.621755,single,1,10
538,626595,0.626595,single,1,10
539,623994,0.623994,single,1,10
540,621482,0.621482,single,1,10
541,625367,0.625367,single,1,10
542,622191,0.622191,single,1,10
543,627332,0.627332,single,1,10
544,625277,0.625277,single,1,10
545,623805,0.623805,single,1,10
546,626846,0.626846,single,1,10
547,625426,0.625426,single,1,10
548,630281,0.630281,single,1,10
549,628348,0.628348,single,1,10
550,621866,0.621866,single,1,10
551,624168,0.624168,single,1,10
552,625167,0.625167,single,1,10
553,621654,0.621654,single,1,10
554,628396,0.628396,single,1,10
555,625397,0.625397,single,1,10
556,621880,0.62188,single,1,10
557,627460,0.62746,single,1,10
558,621269,0.621269,single,1,10
559,624133,0.624133,single,1,10
560,625650,0.62565,single,1,10
561,621026,0.621026,single,1,10
562,628573,0.628573,single,1,10
563,624820,0.62482,single,1,10
564,622626,0.622626,single,1,10
565,627550,0.62755,single,1,10
566,627148,0.627148,single,1,10
567,625765,0.625765,single,1,10
568,630327,0.630327,single,1,10
569,622779,0.622779,single,1,10
570,624963,0.624963,single,1,10
571,623975,0.623975,single,1,10
572,627023,0.627023,single,1,10
573,629062,0.629062,single,1,10
574,625236,0.625236,single,1,10
575,622840,0.62284,single,1,10
576,626304,0.626304,single,1,10
577,622441,0.622441,single,1,10
578,628073,0.628073,single,1,10
579,624789,0.624789,single,1,10
580,622512,0.622512,single,1,10
581,633821,0.633821,single,1,10
582,624506,0.624506,single,1,10
583,621305,0.621305,single,1,10
584,624369,0.624369,single,1,10
585,622692,0.622692,single,1,10
586,626964,0.626964,single,1,10
587,624852,0.624852,single,1,10
588,623065,0.623065,single,1,10
589,626966,0.626966,single,1,10
590,623610,0.62361,single,1,10
591,622869,0.622869,single,1,10
592,627552,0.627552,single,1,10
593,622855,0.622855,single,1,10
594,624118,0.624118,single,1,10
595,625578,0.625578,single,1,10
596,623486,0.623486,single,1,10
597,627272,0.627272,single,1,10
598,625051,0.625051,single,1,10
599,622736,0.622736,single,1,10
600,628229,0.628229,single,1,10
601,621736,0.621736,single,1,10
602,630315,0.630315,single,1,10
603,629825,0.629825,single,1,10
604,622935,0.622935,single,1,10
605,624488,0.624488,single,1,10
606,625828,0.625828,single,1,10
607,622468,0.622468,single,1,10
608,627630,0.62763,single,1,10
609,622557,0.622557,single,1,10
610,625708,0.625708,single,1,10
611,634319,0.634319,single,1,10
612,623785,0.623785,single,1,10
613,629521,0.629521,single,1,10
614,629374,0.629374,single,1,10
615,621999,0.621999,single,1,10
616,624903,0.624903,single,1,10
617,621801,0.621801,single,1,10
618,624362,0.624362,single,1,10
619,628155,0.628155,single,1,10
620,622621,0.622621,single,1,10
621,623328,0.623328,single,1,10
622,627097,0.627097,single,1,10
623,621837,0.621837,single,1,10
624,625473,0.625473,single,1,10
625,628239,0.628239,single,1,10
626,628400,0.6284,single,1,10
627,624620,0.62462,single,1,10
628,622974,0.622974,single,1,10
629,629665,0.629665,single,1,10
630,630966,0.630966,single,1,10
631,622168,0.622168,single,1,10
632,624544,0.624544,single,1,10
633,622444,0.622444,single,1,10
634,624874,0.624874,single,1,10
635,627482,0.627482,single,1,10
636,622578,0.622578,single,1,10
637,624665,0.624665,single,1,10
638,627402,0.627402,single,1,10
639,622068,0.622068,single,1,10
640,624840,0.62484,single,1,10
641,628065,0.628065,single,1,10
642,628770,0.62877,single,1,10
643,625028,0.625028,single,1,10
644,622518,0.622518,single,1,10
645,636523,0.636523,single,1,10
646,625607,0.625607,single,1,10
647,622011,0.622011,single,1,10
648,624333,0.624333,single,1,10
649,627780,0.62778,single,1,10
650,622249,0.622249,single,1,10
651,626505,0.626505,single,1,10
652,622896,0.622896,single,1,10
653,624637,0.624637,single,1,10
654,627759,0.627759,single,1,10
655,622516,0.622516,single,1,10
656,625147,0.625147,single,1,10
657,625404,0.625404,single,1,10
658,622643,0.622643,single,1,10
659,634015,0.634015,single,1,10
660,623578,0.623578,single,1,10
661,625059,0.625059,single,1,10
662,624602,0.624602,single,1,10
663,623067,0.623067,single,1,10
664,628912,0.628912,single,1,10
665,631044,0.631044,single,1,10
666,696513,0.696513,single,1,10
667,822714,0.822714,single,1,10
668,800641,0.800641,single,1,10
669,753901,0.753901,single,1,10
670,774862,0.774862,single,1,10
671,736532,0.736532,single,1,10
672,655936,0.655936,single,1,10
673,784227,0.784227,single,1,10
674,711767,0.711767,single,1,10
675,681745,0.681745,single,1,10
676,715711,0.715711,single,1,10
677,623409,0.623409,single,1,10
678,639959,0.639959,single,1,10
679,627124,0.627124,single,1,10
680,622020,0.62202,single,1,10
681,626123,0.626123,single,1,10
682,634831,0.634831,single,1,10
683,622241,0.622241,single,1,10
684,629173,0.629173,single,1,10
685,623811,0.623811,single,1,10
686,634650,0.63465,single,1,10
687,627024,0.627024,single,1,10
688,621681,0.621681,single,1,10
689,660608,0.660608,single,1,10
690,659285,0.659285,single,1,10
691,631401,0.631401,single,1,10
692,625742,0.625742,single,1,10
693,623009,0.623009,single,1,10
694,618084,0.618084,single,1,10
695,629391,0.629391,single,1,10
696,622454,0.622454,single,1,10
697,625242,0.625242,single,1,10
698,624539,0.624539,single,1,10
699,622642,0.622642,single,1,10
700,627370,0.62737,single,1,10
701,624670,0.62467,single,1,10
702,622553,0.622553,single,1,10
703,628670,0.62867,single,1,10
704,621636,0.621636,single,1,10
705,631504,0.631504,single,1,10
706,634751,0.634751,single,1,10
707,621942,0.621942,single,1,10
708,625559,0.625559,single,1,10
709,624436,0.624436,single,1,10
710,623307,0.623307,single,1,10
711,628951,0.628951,single,1,10
712,622118,0.622118,single,1,10
713,624817,0.624817,single,1,10
714,625297,0.625297,single,1,10
715,621956,0.621956,single,1,10
716,627216,0.627216,single,1,10
717,625050,0.62505,single,1,10
718,621731,0.621731,single,1,10
719,627059,0.627059,single,1,10
720,621691,0.621691,single,1,10
721,625772,0.625772,single,1,10
722,625805,0.625805,single,1,10
723,622267,0.622267,single,1,10
724,635851,0.635851,single,1,10
725,624343,0.624343,single,1,10
726,623085,0.623085,single,1,10
727,625327,0.625327,single,1,10
728,621559,0.621559,single,1,10
729,624715,0.624715,single,1,10
730,635481,0.635481,single,1,10
731,623139,0.623139,single,1,10
732,623928,0.623928,single,1,10
733,624047,0.624047,single,1,10
734,622154,0.622154,single,1,10
735,628603,0.628603,single,1,10
736,623478,0.623478,single,1,10
737,623894,0.623894,single,1,10
738,630924,0.630924,single,1,10
739,622149,0.622149,single,1,10
740,629196,0.629196,single,1,10
741,624507,0.624507,single,1,10
742,622094,0.622094,single,1,10
743,629967,0.629967,single,1,10
744,622789,0.622789,single,1,10
745,624735,0.624735,single,1,10
746,624634,0.624634,single,1,10
747,622545,0.622545,single,1,10
748,627343,0.627343,single,1,10
749,625220,0.62522,single,1,10
750,622655,0.622655,single,1,10
751,627927,0.627927,single,1,10
752,621976,0.621976,single,1,10
753,624634,0.624634,single,1,10
754,624146,0.624146,single,1,10
755,623610,0.62361,single,1,10
756,627407,0.627407,single,1,10
757,625161,0.625161,single,1,10
758,632344,0.632344,single,1,10
759,633271,0.633271,single,1,10
760,626962,0.626962,single,1,10
761,625455,0.625455,single,1,10
762,624417,0.624417,single,1,10
763,621858,0.621858,single,1,10
764,636703,0.636703,single,1,10
765,625898,0.625898,single,1,10
766,622112,0.622112,single,1,10
767,625078,0.625078,single,1,10
768,627185,0.627185,single,1,10
769,632827,0.632827,single,1,10
770,637563,0.637563,single,1,10
771,621915,0.621915,single,1,10
772,630490,0.63049,single,1,10
773,625723,0.625723,single,1,10
774,621725,0.621725,single,1,10
775,626016,0.626016,single,1,10
776,628565,0.628565,single,1,10
777,622217,0.622217,single,1,10
778,625499,0.625499,single,1,10
779,622824,0.622824,single,1,10
780,624663,0.624663,single,1,10
781,628005,0.628005,single,1,10
782,622637,0.622637,single,1,10
783,624490,0.62449,single,1,10
784,627683,0.627683,single,1,10
785,621680,0.62168,single,1,10
786,630258,0.630258,single,1,10
787,621993,0.621993,single,1,10
788,629515,0.629515,single,1,10
789,625128,0.625128,single,1,10
790,621452,0.621452,single,1,10
791,624375,0.624375,single,1,10
792,628835,0.628835,single,1,10
793,622247,0.622247,single,1,10
794,625286,0.625286,single,1,10
795,622591,0.622591,single,1,10
796,624889,0.624889,single,1,10
797,624893,0.624893,single,1,10
798,622546,0.622546,single,1,10
799,636974,0.636974,single,1,10
800,625534,0.625534,single,1,10
801,622190,0.62219,single,1,10
802,630237,0.630237,single,1,10
803,622218,0.622218,single,1,10
804,628618,0.628618,single,1,10
805,625249,0.625249,single,1,10
806,621034,0.621034,single,1,10
807,624900,0.6249,single,1,10
808,629002,0.629002,single,1,10
809,622567,0.622567,single,1,10
810,625544,0.625544,single,1,10
811,622917,0.622917,single,1,10
812,627017,0.627017,single,1,10
813,624933,0.624933,single,1,10
814,622518,0.622518,single,1,10
815,625292,0.625292,single,1,10
816,629455,0.629455,single,1,10
817,627531,0.627531,single,1,10
818,624678,0.624678,single,1,10
819,628598,0.628598,single,1,10
820,622219,0.622219,single,1,10
821,625927,0.625927,single,1,10
822,628442,0.628442,single,1,10
823,630381,0.630381,single,1,10
824,624706,0.624706,single,1,10
825,622261,0.622261,single,1,10
826,630394,0.630394,single,1,10
827,628674,0.628674,single,1,10
828,622520,0.62252,single,1,10
829,632077,0.632077,single,1,10
830,622890,0.62289,single,1,10
831,625698,0.625698,single,1,10
832,628773,0.628773,single,1,10
833,622153,0.622153,single,1,10
834,631725,0.631725,single,1,10
835,629800,0.6298,single,1,10
836,621970,0.62197,single,1,10
837,625970,0.62597,single,1,10
838,622856,0.622856,single,1,10
839,625588,0.625588,single,1,10
840,627372,0.627372,single,1,10
841,622606,0.622606,single,1,10
842,625758,0.625758,single,1,10
843,629568,0.629568,single,1,10
844,622508,0.622508,single,1,10
845,625871,0.625871,single,1,10
846,621970,0.62197,single,1,10
847,624897,0.624897,single,1,10
848,627749,0.627749,single,1,10
849,621442,0.621442,single,1,10
850,625118,0.625118,single,1,10
851,629794,0.629794,single,1,10
852,622740,0.62274,single,1,10
853,624807,0.624807,single,1,10
854,621775,0.621775,single,1,10
855,627650,0.62765,single,1,10
856,624717,0.624717,single,1,10
857,622983,0.622983,single,1,10
858,628196,0.628196,single,1,10
859,625081,0.625081,single,1,10
860,621970,0.62197,single,1,10
861,623568,0.623568,single,1,10
862,622134,0.622134,single,1,10
863,627012,0.627012,single,1,10
864,624382,0.624382,single,1,10
865,627578,0.627578,single,1,10
866,635311,0.635311,single,1,10
867,625179,0.625179,single,1,10
